#Table1
ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,color_gr,color_ug
265.373120500708,57.1002300883592,15.97695,14.46145,13.86689,13.63953,13.55908,0.5945606,1.515498
265.373121921426,57.1002361758564,15.95309,14.417,13.84698,13.64081,13.56152,0.5700235,1.536089
265.373143181244,7.83778455081382,15.93557,14.69851,14.30214,14.2318,14.14709,0.3963661,1.237062
265.373157121283,7.83779876464245,15.95457,14.67956,14.29224,14.15602,14.1177,0.3873234,1.275014
238.873121696815,29.9695423293072,16.60056,14.94514,14.34762,14.16157,14.1426,0.5975161,1.65542
238.87312994152,29.9695453883159,16.59066,14.92348,14.35071,14.16077,14.1095,0.5727663,1.667176
238.873135154057,29.9695488956812,16.57483,14.90942,14.44452,14.18557,14.13792,0.4648962,1.665411
238.873137920534,29.9695516094425,16.58065,14.93428,14.45472,14.17816,14.12665,0.4795589,1.646373
121.069668532466,36.0052785060605,15.88786,14.48091,13.96268,14.71166,13.72996,0.5182304,1.406947
121.069668933328,36.0052905857628,15.84475,14.49829,13.97831,13.80859,13.75608,0.5199795,1.346459
121.069747234068,-1.63782695671211,15.17835,14.06446,13.89829,13.78376,13.81223,0.1661625,1.113898
121.069793465574,14.7908159515595,13.79771,12.25088,11.62276,11.44038,11.57494,0.6281195,1.546824
121.069793782534,14.7907999757031,13.78364,12.20789,11.61843,11.44034,12.44561,0.5894556,1.575748
181.768475263485,29.5012190331655,14.90476,13.82341,13.71568,13.60992,13.69203,0.107729,1.081344
181.768481934947,48.3219144890004,15.16591,13.7237,13.26395,13.12252,13.08882,0.4597492,1.442208
181.768753257764,25.0463101726913,15.88742,14.53574,14.01861,13.84608,13.79566,0.5171299,1.351676
347.435454759961,24.150906007261,15.23995,13.89517,13.41343,13.2631,13.19577,0.4817419,1.344773
347.435479986399,24.1509036973033,15.22647,13.89014,13.46069,13.25433,13.19407,0.4294481,1.336333
347.435518626332,28.9272462783468,14.4282,13.1394,12.66508,12.49608,12.4223,0.4743176,1.288801
347.435522097971,73.7376695733317,13.79892,13.37239,11.79052,12.22416,19.29319,1.581877,0.4265308
347.435578318482,61.1147003714708,15.84255,14.38917,13.77229,15.62147,13.37414,0.6168756,1.453379
309.610680796886,-6.65032826464959,15.3219,13.21197,12.21448,11.89643,11.81816,0.997488,2.109931
250.859453612803,21.5534020965685,16.63683,14.75822,14.01839,13.72668,13.58459,0.7398291,1.878615
250.859454060489,21.5533852960194,16.65312,14.7591,14.02403,13.75603,13.62566,0.7350712,1.894025
250.859462853315,21.5534001295573,16.59909,14.75179,14.037,13.73305,13.5882,0.7147884,1.847301
264.470387173712,19.2636299009652,14.4625,12.72054,11.85234,11.56547,11.43692,0.8681974,1.741961
264.470406327201,-0.629659402561017,15.97335,14.49865,13.82167,13.58512,13.47086,0.6769781,1.474702
264.470558333447,30.4632611653679,14.79181,13.64655,13.85422,15.41353,14.12573,-0.207675,1.145267
264.470600950695,20.4558206546306,16.27379,14.95019,14.40641,14.24506,14.21479,0.5437841,1.323603
192.180187494826,23.7188334164005,14.13647,12.92856,12.19081,11.95786,11.9288,0.7377577,1.20791
192.180410904429,-13.339497441111,13.627,12.37409,11.80376,11.65311,11.64575,0.5703344,1.252905
230.45725451558,66.4818555108455,15.26795,12.71509,11.73379,11.39574,11.36196,0.9812984,2.552863
115.849996294113,23.7508473755918,15.4937,14.37397,14.12324,14.03666,14.02122,0.2507277,1.119733
115.849998485417,23.7508588952226,15.52374,14.39122,14.1341,14.0373,14.07259,0.2571192,1.132514
115.850043826796,30.3654974504991,16.08774,14.98397,14.62333,14.51995,14.52792,0.3606405,1.103773
115.85004673986,30.3654941278478,16.09794,14.97157,14.63646,14.51152,14.56621,0.3351135,1.126369
115.850054733113,23.9384416454593,16.40704,14.95237,14.447,14.29142,14.26306,0.5053635,1.454673
126.363710237809,33.9201455862454,17.1023,14.52466,14.45484,13.23933,13.03615,0.06982136,2.577639
126.363715669191,33.9201694540074,17.08735,14.52535,13.64925,13.24877,13.07674,0.8760958,2.562004
126.363781495042,-5.65429012167677,15.76516,13.30292,12.37923,12.03689,11.8637,0.923686,2.462245
121.194172528661,0.976419963202667,14.13436,13.10641,12.87894,12.79227,12.81135,0.2274704,1.027955
121.194173997943,20.4096717165377,15.86683,14.54851,14.12966,14.05711,13.93845,0.418849,1.318327
121.194184023369,1.53610366852757,14.36031,13.14427,13.07638,13.09715,13.15589,0.0678854,1.216041
121.194184696822,18.4577880894269,15.26293,13.38439,12.72015,12.45869,12.33993,0.6642361,1.878539
121.194188741525,0.976424003906264,14.14754,13.12738,12.86472,12.78313,12.81272,0.2626619,1.020156
121.194193763361,20.4096657286039,15.83258,14.53346,14.12315,13.98558,13.93234,0.4103127,1.299112
121.194197218033,18.4577391055101,15.25039,13.48536,12.68832,12.46658,12.34525,0.7970448,1.765032
121.194210865776,18.4577882328502,15.23199,13.34561,12.68599,12.46408,12.35404,0.6596241,1.88638
121.194218510227,18.4577946706421,15.28527,13.36498,12.68635,12.4637,12.36043,0.6786289,1.920296
121.194238409328,14.1912843636933,15.66161,13.12885,12.04505,11.66324,11.51245,1.0838,2.532758
353.84472502643,9.38824775070633,14.78615,13.41904,12.93096,13.56878,12.7159,0.488081,1.36711
353.844727310637,45.3889925152273,16.59218,14.96072,14.45728,15.18908,13.94292,0.503437,1.631458
353.844735025593,9.38827399485387,14.79421,13.39022,12.92408,12.77325,12.73628,0.4661446,1.403991
353.844750085338,71.1151924496899,18.09945,14.50277,13.14759,17.5112,14.10128,1.355178,3.596674
192.862271124338,5.36638721433816,15.89632,14.52178,14.013,13.85918,13.79299,0.5087833,1.374537
192.862305770831,5.36638493379424,15.87208,14.47567,13.99799,13.87262,13.84915,0.4776754,1.39641
160.705548009601,62.5961596365152,15.21285,14.14734,13.81341,13.81711,13.72016,0.3339329,1.065503
160.705600534228,9.09017587121106,15.99156,14.13844,13.40642,13.22219,13.05023,0.7320261,1.853113
160.705651261766,62.5961311079005,15.30521,14.12109,13.95186,13.87853,13.79135,0.1692286,1.184121
160.705669510828,62.5961259439849,15.19074,14.12202,13.80904,13.75224,13.72849,0.3129816,1.068725
160.705672376423,15.5805868398965,15.5745,14.52127,14.15216,14.01016,13.96597,0.3691082,1.053234
160.705673214223,15.5805794211276,15.60473,14.5385,14.26342,14.034,13.99115,0.2750835,1.066226
160.705690126074,15.5805760744134,15.56188,14.50294,14.22226,13.991,13.96261,0.2806749,1.058948
160.705693163861,43.2621971335275,16.44054,14.71396,14.10616,13.84742,13.86309,0.6078062,1.726577
160.70569316965,43.2621919955092,16.46519,14.72331,14.08267,13.84159,13.74886,0.6406431,1.741875
230.670616359613,13.0932927665132,15.66336,14.34123,14.41241,13.75734,13.74358,-0.07117081,1.32213
230.670621346235,6.99983536112534,16.42153,14.72594,14.16517,13.83886,13.74482,0.56077,1.695583
230.670621962753,16.2978364771803,15.98345,14.62757,14.21603,14.07101,14.00755,0.4115448,1.355882
230.670622938458,13.0932900839109,15.65572,14.34472,14.80706,13.77733,13.73063,-0.4623404,1.311009
230.67062782534,13.093284022791,15.65867,14.35233,13.90197,14.37508,13.72903,0.4503641,1.306336
132.730868891935,82.6810468720435,16.19818,14.85785,14.44463,14.33527,14.28583,0.4132185,1.34033
132.730898295927,9.53941064154548,16.17573,13.48866,12.32035,11.833,12.51513,1.168306,2.687073
132.730910299221,9.53942343924594,16.16378,13.97143,12.33605,11.84482,11.57665,1.635378,2.192357
132.730932838195,16.2166045064463,15.25409,14.1565,13.87248,15.16861,13.71535,0.2840281,1.097589
132.73097201914,-2.30497739226222,14.39036,13.2742,12.95004,13.65452,12.87207,0.3241529,1.116166
132.730985438985,-2.30499308474458,14.36449,13.27264,12.95211,12.86491,12.86102,0.3205271,1.091851
132.730992146373,0.577368440349716,14.61631,12.10713,10.91686,10.59629,10.61714,1.190262,2.509179
132.730994603774,0.577394500446501,14.56833,11.96296,10.96254,12.80908,10.78265,1.000419,2.605362
132.73100630872,-0.992664737279974,15.46545,14.3942,14.0422,13.9195,13.89438,0.3520079,1.071242
132.731006682355,0.577368950192989,14.59251,12.11828,10.92965,10.58056,10.60774,1.188627,2.47423
132.731030148072,36.5765426826114,15.42581,14.06967,13.5739,13.42376,13.3968,0.4957638,1.356144
132.731030476854,36.5765545031578,15.38385,14.10073,13.56263,13.41566,13.37296,0.5381002,1.283122
132.731031892186,36.5765500833043,15.47302,14.14514,13.60858,13.49965,13.46571,0.5365601,1.327875
150.224689421758,0.405012705598079,13.74391,12.60503,12.16705,11.95333,11.91311,0.4379883,1.138874
150.224724045179,34.0124110760125,16.0793,14.93636,14.56769,14.47959,14.45249,0.3686714,1.142941
150.224744067736,6.48967008753926,14.70306,12.89598,12.24841,12.02088,11.91647,0.6475677,1.807079
230.670820498115,53.9769125789274,16.2474,14.3926,13.6391,13.38606,13.19671,0.7534962,1.854796
230.670840407981,12.5877362657755,15.63892,14.40078,14.00433,13.86846,13.83648,0.396452,1.238133
333.59136348553,9.96240037820723,16.97365,14.25367,12.8702,16.8301,11.67135,1.383469,2.719982
333.591370899987,31.6747592233931,15.85039,14.4417,13.94589,13.80586,13.7573,0.4958124,1.408691
333.59138246513,9.96245786927504,16.91623,14.24098,12.838,12.04662,11.61395,1.402977,2.675249
333.591434002351,30.3605942728437,15.41417,13.75502,14.10862,12.64863,12.46533,-0.3535986,1.659148
333.591445116188,27.3543939546893,14.70771,12.66039,11.85399,11.51869,11.49126,0.8064041,2.047318
333.591462378826,27.3543909304739,14.69,12.8184,11.8534,11.51787,11.39332,0.9649973,1.871599
265.245296787765,7.16273205180174,15.76054,12.99182,13.41632,11.50182,11.25948,-0.4245014,2.768718
265.245414916483,26.7760155074066,15.64964,14.12906,13.60145,15.26378,13.13575,0.527606,1.520578
245.337851330944,50.2795754693835,16.37581,14.47373,13.72348,13.40919,13.25316,0.7502518,1.902077
245.337890048941,50.2795370809493,16.36568,14.47631,13.73954,13.40974,13.23911,0.7367725,1.889367
245.337891651326,50.2795611746711,16.40351,14.53048,13.7215,13.40543,13.2409,0.8089828,1.873033
245.337906482399,56.8571638835167,15.71226,14.48605,14.24814,14.01674,13.99253,0.2379122,1.226209
8.22158454840906,33.7217643420232,15.30868,14.03328,13.55766,14.54081,13.36328,0.4756107,1.275401
8.22159475162016,-8.86586137196762,15.04037,13.7515,13.32825,13.18004,13.14379,0.4232492,1.288876
8.22159891863214,33.7217779605839,15.32217,14.01945,13.57,13.36892,13.32855,0.4494476,1.302721
8.22160607788895,-4.5689749032066,17.68776,14.79841,13.34102,11.73778,11.32836,1.457388,2.889354
84.5499986947756,0.247802424167229,14.43203,13.23769,12.62459,12.419,12.34124,0.6130953,1.194339
84.5500082701832,0.247798549752532,14.49096,13.71136,12.62494,12.42359,12.3001,1.086416,0.7795954
84.550008525415,0.24778974022735,14.41289,13.11331,12.26597,12.99714,12.29229,0.8473473,1.299577
84.5500102999176,0.247811676029879,14.45385,13.66717,12.63137,12.42805,12.32758,1.035802,0.7866793
84.5500149726014,0.247796882643212,14.44174,13.0902,12.62426,12.42261,12.28725,0.4659348,1.351544
84.5500162805812,0.247795223115859,14.43918,13.0942,12.26833,12.02588,12.33169,0.8258734,1.34498
84.5500346047954,0.247800742172024,14.38648,13.11462,12.65898,12.4303,12.31746,0.4556398,1.271862
84.5501189561366,-0.667428149036398,15.72166,14.4726,14.17673,13.82479,13.80694,0.2958755,1.249057
84.5501221065491,-0.667411520608251,15.7436,14.46231,14.52737,13.84055,13.76627,-0.06506443,1.281291
84.5501268947159,-0.667418274613236,15.76171,14.46209,14.81641,13.91748,13.77163,-0.3543158,1.299614
84.5501277962825,-0.667396648246341,15.7259,14.46683,14.57461,13.83274,13.7478,-0.1077795,1.259065
84.5501322710213,-0.667392546377887,15.74351,14.45634,14.01606,13.83616,13.76376,0.4402752,1.287177
84.550133093919,-0.667400304287833,15.74995,14.46926,14.00042,13.83202,13.78723,0.4688482,1.280685
84.550135238265,-0.667384513678796,15.7562,14.49763,13.96426,13.87358,13.73921,0.5333719,1.258566
84.5501448823129,2.01690899102507,13.74779,12.39283,11.83142,11.63492,11.5655,0.5614157,1.354959
84.550163449032,83.3203276028618,13.65669,12.39048,11.99571,11.79644,11.89197,0.3947687,1.266213
212.005180755896,49.1452703428496,16.07452,13.79398,12.94939,12.67936,12.53026,0.8445883,2.28054
212.00518078009,-13.2729997048316,13.84083,12.55142,12.05439,16.27413,12.14964,0.4970264,1.289408
212.005198589355,49.1452486993698,16.23847,13.81196,12.98024,12.71937,12.51469,0.8317232,2.426507
212.005235357814,-0.664427529144536,13.52445,12.7134,12.32116,12.20793,12.18545,0.3922405,0.8110476
212.005324936957,25.142009467538,13.30001,12.26464,11.94869,11.85636,11.83847,0.3159494,1.035374
212.005325176613,25.1419975223195,13.34653,12.26174,11.9579,11.85885,11.84062,0.3038349,1.084789
212.005342878875,-0.664632107134894,13.49685,12.63272,12.32306,12.22339,12.23159,0.3096561,0.8641367
212.005355601325,-0.664631330357582,13.48245,12.59326,12.32777,13.16129,12.23753,0.2654943,0.8891859
202.823777665928,14.3801394283032,15.55305,14.4519,14.14852,13.91221,13.86488,0.3033791,1.101152
202.82378708681,14.3801292206866,15.57952,14.40719,14.07974,13.93974,13.87737,0.3274527,1.172326
211.720105780124,6.5024261932011,13.61168,12.01794,11.39128,11.19896,11.21861,0.6266613,1.59374
211.720114852901,6.50244127314888,13.72636,12.01773,11.399,11.19606,11.11527,0.6187277,1.70863
211.720136858637,6.50245084182378,13.84906,12.3338,11.15055,11.17308,11.0582,1.183249,1.51526
8.09717420761655,26.4409260663786,14.98641,13.80605,13.41134,13.27437,13.20789,0.3947096,1.180364
8.09717700059684,26.440925693638,14.9752,13.99348,13.43732,13.25358,13.23466,0.5561638,0.9817181
8.09719758853754,-21.2206864971593,14.54628,13.55534,12.75098,13.61075,12.54266,0.8043613,0.9909382
8.09721615443623,-21.2206975523462,14.55543,13.31784,12.77518,12.64276,12.62747,0.5426531,1.237597
8.0972395010765,-0.819442257867182,16.39711,14.60982,13.92635,13.74134,13.64642,0.6834707,1.787297
66.0983892398886,-3.83898833316911,15.23357,14.06804,13.63132,13.48749,13.4652,0.4367218,1.165533
202.809823785069,30.6300041258008,16.11757,14.9558,14.60134,14.49153,14.46668,0.3544559,1.161765
202.809858748569,35.9786758701135,13.73901,12.58561,12.17719,12.03982,12.00421,0.4084234,1.153398
221.120101164942,3.55236135824631,15.85961,14.41924,13.8979,13.73289,13.69793,0.5213404,1.440372
29.46456465109,-8.77625018664943,14.43371,13.50342,13.25276,13.15634,13.12733,0.2506599,0.9302893
29.4646506201894,-8.7763404984008,14.43528,13.50198,13.25464,14.71505,13.13926,0.247345,0.933301
115.195386434362,14.3954082325674,16.14898,14.95548,14.82869,14.81912,14.8525,0.1267948,1.193492
115.195387756992,17.6839752691545,14.3592,13.77493,13.4768,12.84677,12.84642,0.2981253,0.5842772
115.195393007803,17.6839826818455,14.37374,13.76652,12.95274,12.84773,12.8334,0.8137846,0.6072178
115.195398009754,17.6839882742784,14.37022,13.23239,12.93459,12.83617,12.83535,0.2977924,1.137834
115.195402938442,17.6839968593979,14.36397,14.46166,14.5749,12.87031,12.83621,-0.1132402,-0.09769058
115.195409514722,17.6839762127519,14.34304,14.52911,12.93997,16.78586,12.85077,1.589141,-0.1860685
115.195526293706,18.3647573861673,15.5444,14.38948,14.07935,14.00311,13.99401,0.3101254,1.154927
7.94310231129924,5.71384189769632,15.16824,13.44461,12.85782,12.67094,12.59983,0.5867863,1.723628
7.943113214363,18.0624528672738,14.7285,13.34876,12.70004,12.48173,12.35777,0.6487226,1.379735
7.94311929378847,5.71387017430467,15.19378,13.51649,12.84614,12.65451,12.55951,0.6703539,1.677284
300.594197057606,8.36484774895736,17.51393,14.99769,14.0446,13.67566,13.43498,0.9530849,2.516245
300.594197862018,1.25885652608452,14.76814,14.68328,14.15916,13.05585,13.01056,0.524127,0.08485222
300.594197974066,1.25885584618482,14.75777,14.17144,13.17118,13.03086,12.97747,1.000259,0.5863266
300.594252391284,60.5089558550768,13.91236,12.72061,12.51574,12.47783,12.5076,0.2048702,1.19175
300.594307845108,-0.962732663500181,15.488,14.23284,14.72691,13.69187,13.60676,-0.4940691,1.255153
300.594315713728,9.84155698768039,16.06671,14.68639,14.02948,13.90791,13.77719,0.6569109,1.380318
300.594316040462,-0.962711464109901,15.50059,14.22521,13.90107,13.58586,13.55746,0.3241348,1.275383
300.59439397281,11.1282811497116,16.25229,14.63379,14.06931,13.87581,13.80209,0.5644836,1.618497
202.548178387212,0.671659221964392,16.33944,14.82743,14.35493,14.11926,14.03742,0.4725075,1.512009
202.548181490719,60.2998966973078,13.86126,12.76969,12.48591,13.02895,12.37103,0.2837744,1.091569
202.548190418419,0.671666325738129,16.31749,14.82132,14.38065,14.10776,14.0198,0.4406624,1.496169
202.548194622059,0.671662824132509,16.33096,14.84773,14.28953,14.12088,14.03218,0.5581999,1.483228
202.548196141949,0.671663895046162,16.34687,14.83302,14.29922,14.08223,14.04953,0.5338039,1.513854
202.548198135891,0.671668706589829,16.3383,14.84538,14.29434,14.1139,14.00019,0.5510397,1.492919
202.548208836828,0.671671915538787,16.32051,14.8466,14.37257,14.11916,14.03908,0.4740314,1.473907
202.548210799812,0.671665237489118,16.36427,14.87098,14.4094,14.10376,14.06112,0.4615784,1.493287
140.257052066814,43.7502379634443,14.80143,13.32863,12.77313,12.60075,13.29906,0.5555029,1.472796
140.257052773579,29.8516874741725,15.98847,14.66289,14.23165,14.07843,14.00142,0.431241,1.325579
140.257061278794,1.2129217455093,14.41524,12.44656,12.26391,12.83744,11.36798,0.1826534,1.968679
140.257066241607,1.21289592142888,14.35838,12.44861,11.71803,13.15466,11.42202,0.7305803,1.90977
140.25714468023,-2.03058701402937,14.88612,13.82924,13.91192,13.52134,13.40296,-0.0826807,1.056882
140.257144826325,-2.03061174906092,14.87666,13.83266,13.55908,13.4025,13.43026,0.2735834,1.043993
140.257151932975,-2.03060477762208,14.91226,13.83582,13.57585,13.41786,13.37967,0.2599688,1.076447
15.792984193641,46.7000675713585,14.7781,13.61208,13.12138,14.22734,12.88906,0.4906931,1.166025
15.7931077776479,3.34445807779171,15.99497,14.75595,14.2724,14.13076,14.04146,0.4835472,1.239019
220.844139295582,29.8553882239579,16.32839,14.87199,14.38979,14.24676,14.21416,0.4821997,1.456403
220.844297850534,28.2171752883046,14.11776,12.79418,12.39178,12.27069,12.23636,0.4023991,1.323582
309.67763092563,27.2380037692815,15.72066,14.46443,13.85758,14.19798,13.62582,0.6068516,1.256228
309.677636098329,36.9192487585551,16.15627,14.7449,14.13074,13.99148,13.92389,0.6141672,1.411364
309.677646188781,36.9192578475244,16.13721,14.70842,14.17103,13.96398,13.91766,0.5373907,1.428794
309.677650116463,-14.4295585629472,15.77057,14.637,14.16957,14.04737,13.98749,0.4674215,1.133578
309.677657379862,-14.4295547608514,15.78033,14.64373,14.20206,14.0595,13.9942,0.4416618,1.136608
309.677658381446,27.2380072167016,15.69754,14.34712,13.81151,13.64075,13.57794,0.535615,1.350416
353.692929777405,-18.7191849565482,16.08899,13.94079,13.14233,12.87694,12.74154,0.7984619,2.148194
353.69295094881,52.0498982239203,17.06808,14.65124,14.95114,15.80398,12.12998,-0.2999067,2.416848
353.692953305171,52.0498896450264,17.0163,14.03864,14.05811,15.41932,12.12865,-0.0194664,2.97766
202.818079233715,55.6891661173701,15.60224,14.32569,13.9395,13.82645,13.82138,0.3861866,1.276555
202.818105916205,55.6891655649605,15.60108,14.29635,13.92838,13.85208,13.80641,0.3679628,1.304729
16.0701364656322,40.7891364049126,15.26203,14.0393,13.72057,13.57605,13.54518,0.3187227,1.222735
16.0701679732413,26.7723888022698,14.20416,12.10485,11.30177,11.02884,11.10997,0.8030815,2.099301
16.0701831181707,13.9574129715914,15.62358,14.2852,13.81078,13.66307,13.61328,0.4744225,1.33838
221.307679912826,48.6591905571331,15.7702,14.29599,13.7909,13.68504,13.58312,0.5050831,1.474216
221.307798720899,39.0087424734698,16.4395,14.64913,14.02813,13.84271,13.78519,0.6209993,1.790375
101.359234937145,26.8288162667856,16.05669,13.95133,14.40921,14.1791,11.9334,-0.4578829,2.10536
101.359296903592,-0.344943565476416,16.0233,14.42598,14.02658,13.82834,13.74787,0.3994045,1.597318
101.359314948661,28.5947703344846,14.49219,12.39044,11.51707,11.175,11.16272,0.8733749,2.101742
101.359340207676,45.3606979505215,16.11732,14.74451,14.81064,14.02053,13.94775,-0.06612873,1.372808
101.359453652637,64.3077103565277,15.94708,14.53512,14.02738,13.85126,13.79489,0.50774,1.411955
120.951800625167,37.9120140829176,14.96984,13.63108,13.11906,13.88881,13.03487,0.5120153,1.338758
120.951808394999,37.9120173220601,14.97521,13.5839,13.1217,12.80723,12.99886,0.4621973,1.391316
120.95184110225,11.9502904052089,15.26014,14.16189,14.52125,16.74156,13.8715,-0.3593588,1.098253
120.951848964837,11.950283256591,15.17924,14.16225,14.00156,13.85592,13.88436,0.1606836,1.016999
120.951889990718,19.2881415296217,15.40398,14.29369,13.95404,13.86539,13.81421,0.3396482,1.110287
120.951894736999,19.2881239394325,15.43118,14.31518,13.95826,13.84716,13.82671,0.3569269,1.116001
120.951910146956,19.2881233093748,15.38868,14.31198,13.94764,13.85166,13.84307,0.364336,1.076696
120.951917167445,18.1548694012115,16.02947,15,14.70286,14.62037,14.61174,0.2971392,1.029468
120.951918417803,18.1548729423611,16.01444,14.98224,14.68599,14.60399,14.59697,0.2962542,1.032195
120.929197331074,5.79364977512938,15.95015,14.73513,14.36111,14.25137,14.19742,0.3740187,1.215016
120.929198747802,5.79365888696716,15.92654,14.80101,14.3625,14.22836,14.21773,0.4385118,1.12553
120.929205655318,5.79364770803685,15.94557,14.74388,14.36202,14.23594,14.20633,0.3818626,1.201691
120.929216209328,24.0625960900011,16.02817,14.6239,14.10188,13.93849,13.8939,0.5220146,1.404273
120.929220175489,24.0626075179475,16.00479,14.57302,14.10974,15.1127,13.87978,0.4632835,1.431768
120.929264485571,52.6210559480312,16.0736,14.73488,14.31294,14.16455,14.15382,0.4219332,1.338719
120.929271041227,52.6210576706385,16.05805,14.75635,14.30824,14.16597,14.14313,0.4481049,1.301702
120.929276065216,1.31118438483049,15.11273,13.67602,13.97682,13.05912,13.03716,-0.3008013,1.436716
245.215017349879,24.5717776088713,13.09856,12.0118,11.76697,11.70007,11.69178,0.2448273,1.086759
245.215027485639,55.1806797076047,13.4833,12.36965,12.14118,12.09039,12.09203,0.2284746,1.113645
245.215033229072,-0.788411630465136,15.13471,13.57485,13.81823,12.9396,12.85108,-0.2433796,1.559855
245.215043952223,-0.788394296555872,14.92427,13.58111,13.06865,12.90157,12.85223,0.512455,1.343162
245.215150658067,76.9248778975923,17.24504,14.75382,13.21318,15.30971,12.95364,1.54064,2.491223
221.737311450766,4.40518709304843,15.7935,14.41575,13.94775,13.82576,13.80756,0.4680014,1.377748
251.240707710056,45.9327360638309,15.06648,14.04279,13.58936,13.42962,13.41986,0.4534321,1.023686
251.240711118113,45.9327423691602,15.10659,13.94287,13.54956,13.46406,13.44265,0.393302,1.163721
251.240711314279,45.9327642818686,15.10446,13.94534,14.24918,13.43565,13.40454,-0.3038321,1.159111
150.441418285103,13.037276212626,16.33099,14.68459,14.11019,14.05755,13.86576,0.5744009,1.646397
121.132732533589,43.1220818261127,13.97955,12.5757,12.11864,11.97175,11.92531,0.457056,1.403859
277.814082570956,21.2381952400881,16.14266,14.7086,14.14071,13.96718,13.84154,0.5678902,1.434055
277.814310173995,21.6357749723012,15.43381,14.0445,14.28124,15.8471,12.0152,-0.2367373,1.389305
257.418159213823,-1.37167312527779,15.84964,13.92568,12.92357,12.53997,12.42287,1.002106,1.923967
257.418161545838,-1.37166461187939,15.8704,13.93152,12.92224,12.50578,12.23786,1.009284,1.938878
257.418164894591,-1.37168509094817,15.85971,13.91661,12.92211,12.52396,12.24253,0.9944954,1.943105
257.418192957234,24.9054005340831,15.63559,14.4459,14.14059,14.04123,14.01293,0.3053188,1.189685
8.68051188098747,34.3131160769142,15.80256,14.51829,14.3374,13.9804,13.82943,0.1808882,1.28427
8.68055546196729,8.7577922552511,15.48461,14.27114,13.83225,13.61078,13.55672,0.438899,1.213461
8.68065091448244,-9.45103428889598,15.54626,14.29876,13.87211,13.71171,13.61519,0.4266529,1.247497
8.68065452321616,-9.45102753682089,15.58956,14.30931,13.88044,13.73017,13.65872,0.4288788,1.280247
333.546094876886,41.2438042935112,15.58667,14.3192,13.93232,14.27717,13.75653,0.3868752,1.267476
102.068884307752,37.2678977737719,16.8208,14.33656,13.35679,12.99046,12.75517,0.9797678,2.484243
102.068911199465,29.5707812948015,16.9549,14.85882,14.08351,13.82531,13.60404,0.7753115,2.096077
102.068951554279,28.0855450522868,16.27332,14.98629,14.54327,14.40131,14.32526,0.4430141,1.287034
102.069090550986,29.4588825786489,16.00953,13.87492,13.45467,12.75689,12.60623,0.4202433,2.134615
102.069183320447,66.047147967143,15.96323,14.42306,13.81419,13.60642,13.54003,0.6088705,1.540172
102.069220129437,38.3364040443786,13.82707,12.6373,12.63576,14.33146,12.83154,0.00153923,1.18977
102.625281761511,66.6765421287862,14.87011,13.65565,13.27868,13.15384,13.15794,0.3769655,1.214456
102.62530548436,66.6765613122157,14.90252,13.6434,13.27685,14.67938,13.13003,0.3665485,1.259129
102.625332471041,12.4159323640203,15.46784,14.20558,13.66654,14.14498,13.3501,0.5390396,1.262257
102.625380967733,37.6251965168612,16.30345,14.53259,13.7095,13.48264,13.33019,0.8230925,1.770857
102.6254097053,28.8218039067935,16.8168,13.98571,12.93061,12.54383,12.30104,1.055099,2.831086
102.625662869708,-17.820007233338,14.90051,13.39273,12.87581,16.71775,12.67237,0.5169134,1.507783
16.3526503505542,17.053612696287,14.5941,13.29711,12.85813,12.71881,12.6866,0.438983,1.296991
16.3526993116273,28.1661181855659,15.51325,14.34768,13.99846,13.91071,13.89538,0.3492184,1.165565
16.3527080360184,28.166120625836,15.41882,14.30124,14.01179,13.9046,13.89646,0.2894516,1.117579
121.195984896622,14.8488905400971,15.0363,11.57058,10.07586,9.44581,9.239179,1.494721,3.465721
121.195999398362,33.7399001976566,13.99993,12.7643,12.74069,12.76322,12.81043,0.02360725,1.235639
121.195999918237,33.7399004019647,13.99519,12.76161,12.74409,12.7648,12.80693,0.01752472,1.233577
121.196029253902,20.5705287089655,15.03589,12.52359,11.06549,15.61715,8.593487,1.4581,2.5123
212.341740151126,21.8128448132875,16.70264,14.95204,14.40444,14.13089,14.05438,0.5476046,1.750597
53.9232003008942,80.3028851277461,16.48409,14.71053,13.99407,15.35866,13.55283,0.716466,1.773554
8.59614765539035,-3.42938357548593,15.97519,14.79333,14.55694,14.2776,14.26959,0.2363901,1.181862
8.59625009324361,39.8731920688903,12.12858,11.0549,10.87699,10.85635,11.7424,0.1779108,1.073676
126.649409123387,2.20866839546035,13.51951,12.23066,11.81248,11.66609,11.6176,0.4181871,1.288848
126.649409570981,2.20867266079254,13.49984,12.23594,11.81859,11.675,11.60577,0.4173527,1.263897
126.649409611344,2.20866970665101,13.49374,13.53817,11.8115,11.66363,11.64565,1.726677,-0.04443169
126.649410348117,2.20866094611894,13.48321,12.39994,11.81003,11.66397,11.62439,0.5899038,1.083273
141.100188792693,35.0974842462899,16.00122,14.74003,14.40708,14.27884,14.25386,0.3329439,1.26119
141.100271460606,4.91834496420371,15.58769,13.76831,13.20291,12.98534,12.91327,0.5654058,1.819378
141.100284321986,4.91837727370668,15.55231,13.7658,13.81216,12.98126,12.90671,-0.04636002,1.786519
121.11126267595,12.5371215870662,16.16218,14.83903,14.36318,14.27137,14.21078,0.4758511,1.323153
